"","AC","cve_Entidad","Entidad","cvd_Municipio","Municipio","cve_AGEB","cve_Manzana","Terrenos_totales","Superficie_total","Terrenos_con_actividad_forestal","Terrenos_con_actividad_pecuaria","Terrenos_con_actividad_agricola","Superfice_carto_agricola","Superficie_sembrada","Terreno_promedio_ha_total","Terreno_promedio_aricola","Porcentaje_terrenos_forestal","Porcentaje_terrenos_pecuario","Porcentaje_terrenos_agricola","Porcentaje_ocupado"
"8659","07108019-0006","07","Chiapas","108","Villaflores","019-0","006","12",544.3488,0,10,1,39.815,18.7903,45.3624,18.7903,0,0.833333333333333,0.0833333333333333,0.916666666666667
"8660","07108019-0007","07","Chiapas","108","Villaflores","019-0","007","244",863.1872,0,58,169,513.5744,245.033,10.6129573770492,6.83194610778443,0,0.237704918032787,0.692622950819672,0.930327868852459
"8661","07108019-0008","07","Chiapas","108","Villaflores","019-0","008","41",2312.0111,0,24,13,698.9146,432.1312,112.781029268293,74.917425,0,0.585365853658537,0.317073170731707,0.902439024390244
"8662","07108019-0009","07","Chiapas","108","Villaflores","019-0","009","263",1093.8911,0,99,134,400.9921,0,20.7964087452471,0,0,0.376425855513308,0.509505703422053,0.885931558935361
"8663","07108019-0010","07","Chiapas","108","Villaflores","019-0","010","130",364.3647,1,30,95,208.2352,99.6869,8.40841615384615,5.32555108695652,0.00769230769230769,0.230769230769231,0.730769230769231,0.969230769230769
"8664","07108019-0011","07","Chiapas","108","Villaflores","019-0","011","120",284.9349,0,4,107,254.0969,119.9187,2.3744575,1.12073551401869,0,0.0333333333333333,0.891666666666667,0.925
"8665","07108019-0012","07","Chiapas","108","Villaflores","019-0","012","74",260.8383,0,16,55,157.9585,75.6429,7.04968378378378,2.42576603773585,0,0.216216216216216,0.743243243243243,0.959459459459459
"8666","07108019-0013","07","Chiapas","108","Villaflores","019-0","013","112",118.1776,0,9,102,107.4918,51.4082,2.11031428571429,1.78027920792079,0,0.0803571428571429,0.910714285714286,0.991071428571429
"8667","07108019-0015","07","Chiapas","108","Villaflores","019-0","015","46",219.3193,0,7,33,85.1743,49.5389,9.53562173913043,3.75219450549451,0,0.152173913043478,0.717391304347826,0.869565217391304
"8668","07108019-0016","07","Chiapas","108","Villaflores","019-0","016","42",107.0357,0,0,27,64.6022,12.7947,5.0969380952381,1.197825,0,0,0.642857142857143,0.642857142857143
"8669","07108019-0017","07","Chiapas","108","Villaflores","019-0","017","8",145.547,0,2,6,97.0813,45.8166,18.193375,7.6361,0,0.25,0.75,1
"8670","07108020-3002","07","Chiapas","108","Villaflores","020-3","002","16",564.3872,16,0,0,0,0,0,0,1,0,0,1
"8671","07108020-3003","07","Chiapas","108","Villaflores","020-3","003","44",1306.3185,0,39,5,84.1451,39.7115,29.6890568181818,7.9423,0,0.886363636363636,0.113636363636364,1
"8672","07108020-3004","07","Chiapas","108","Villaflores","020-3","004","90",601.8009,0,2,8,28.0699,13.2472,6.68667666666667,1.6559,0,0.0222222222222222,0.0888888888888889,0.111111111111111
"8673","07108020-3005","07","Chiapas","108","Villaflores","020-3","005","206",1363.188,0,57,113,699.2189,330.1037,13.2348349514563,3.16241696428571,0,0.276699029126214,0.548543689320388,0.825242718446602
"8674","07108020-3007","07","Chiapas","108","Villaflores","020-3","007","4",1229.2634,0,1,2,280.1802,132.2282,307.31585,66.1141,0,0.25,0.5,0.75
"8675","07108020-3008","07","Chiapas","108","Villaflores","020-3","008","76",2556.4256,0,2,74,2015.3826,263.6176,33.6371789473684,3.5624,0,0.0263157894736842,0.973684210526316,1
"8676","07108020-3009","07","Chiapas","108","Villaflores","020-3","009","142",2280.6151,10,25,38,394.5791,187.7543,48.1820091549296,14.3013111111111,0.0704225352112676,0.176056338028169,0.267605633802817,0.514084507042254
"8677","07108020-3010","07","Chiapas","108","Villaflores","020-3","010","102",277.2015,33,1,58,180.2597,85.0719,2.71766176470588,1.46675689655172,0.323529411764706,0.00980392156862745,0.568627450980392,0.901960784313726
"8678","07108020-3013","07","Chiapas","108","Villaflores","020-3","013","3",964.896,0,3,0,0,0,0,0,0,1,0,1
"8679","07108020-3014","07","Chiapas","108","Villaflores","020-3","014","22",201.5596,0,0,22,201.5596,95.1236,9.1618,4.3238,0,0,1,1
"8680","07108021-8002","07","Chiapas","108","Villaflores","021-8","002","22",1152.1026,0,0,10,523.683,302.4542,104.7366,77.083,0,0,0.454545454545455,0.454545454545455
"8681","07108021-8003","07","Chiapas","108","Villaflores","021-8","003","39",545.691,0,15,21,221.4476,100.4766,27.9841538461538,6.01164444444444,0,0.384615384615385,0.538461538461538,0.923076923076923
"8682","07108021-8004","07","Chiapas","108","Villaflores","021-8","004","75",243.2884,0,26,37,137.2035,47.7371,9.731536,4.162268,0,0.346666666666667,0.493333333333333,0.84
"8683","07108021-8005","07","Chiapas","108","Villaflores","021-8","005","4",154.4088,0,0,3,115.8066,41.4851,77.2044,23.2672,0,0,0.75,0.75
"8684","07108021-8006","07","Chiapas","108","Villaflores","021-8","006","152",3342.2527,0,26,125,2734.475,573.7055,65.9655138157895,13.1855,0,0.171052631578947,0.822368421052632,0.993421052631579
"8685","07108021-8007","07","Chiapas","108","Villaflores","021-8","007","33",1645.1754,0,0,23,1146.6374,509.479,199.4152,129.3005,0,0,0.696969696969697,0.696969696969697
"8686","07108021-8008","07","Chiapas","108","Villaflores","021-8","008","1",1149.3913,0,0,0,0,0,0,0,0,0,0,0
"8687","07108021-8009","07","Chiapas","108","Villaflores","021-8","009","3",214.4775,0,0,1,71.4925,33.7402,71.4925,33.7402,0,0,0.333333333333333,0.333333333333333
"8688","07108021-8012","07","Chiapas","108","Villaflores","021-8","012","1",28.711,0,0,0,0,0,0,0,0,0,0,0
"8689","07108021-8014","07","Chiapas","108","Villaflores","021-8","014","1",113.0959,0,0,0,0,0,0,0,0,0,0,0
"8690","07108021-8015","07","Chiapas","108","Villaflores","021-8","015","100",1006.8776,42,3,52,406.2706,156.5865,30.206328,10.1805929313929,0.42,0.03,0.52,0.97
"8691","07108021-8016","07","Chiapas","108","Villaflores","021-8","016","117",440.2593,117,0,0,0,0,0,0,1,0,0,1
"8692","07108022-2001","07","Chiapas","108","Villaflores","022-2","001","22",1324.3251,0,17,2,97.9672,46.2346,60.1965954545455,23.1173,0,0.772727272727273,0.0909090909090909,0.863636363636364
"8693","07108022-2002","07","Chiapas","108","Villaflores","022-2","002","36",1302.9248,0,12,22,775.9471,366.2003,36.1923555555556,16.6454681818182,0,0.333333333333333,0.611111111111111,0.944444444444444
"8694","07108022-2004","07","Chiapas","108","Villaflores","022-2","004","8",747.1618,0,7,1,186.541,88.0361,93.395225,88.0361,0,0.875,0.125,1
"8695","07108022-2005","07","Chiapas","108","Villaflores","022-2","005","7",978.6306,0,3,2,279.9065,132.099,139.804371428571,66.0495,0,0.428571428571429,0.285714285714286,0.714285714285714
"8696","07108022-2006","07","Chiapas","108","Villaflores","022-2","006","20",1076.1312,0,19,0,0,0,0,0,0,0.95,0,0.95
"8697","07108022-2007","07","Chiapas","108","Villaflores","022-2","007","22",1356.2326,0,21,0,0,0,0,0,0,0.954545454545455,0,0.954545454545455
"8698","07108022-2008","07","Chiapas","108","Villaflores","022-2","008","18",777.2315,0,14,2,145.2441,68.5464,43.1795277777778,34.2732,0,0.777777777777778,0.111111111111111,0.888888888888889
"8699","07108022-2009","07","Chiapas","108","Villaflores","022-2","009","16",943.7634,0,15,0,0,0,0,0,0,0.9375,0,0.9375
"8700","07108022-2010","07","Chiapas","108","Villaflores","022-2","010","112",1078.5614,3,46,48,437.7711,212.1569,19.260025,14.8105382978723,0.0267857142857143,0.410714285714286,0.428571428571429,0.866071428571429
"8701","07108022-2011","07","Chiapas","108","Villaflores","022-2","011","11",623.7413,0,6,4,501.0442,236.4627,56.7037545454546,59.115675,0,0.545454545454545,0.363636363636364,0.909090909090909
"8702","07108022-2012","07","Chiapas","108","Villaflores","022-2","012","81",416.1522,0,18,25,89.6923,42.3294,5.13768148148148,1.693176,0,0.222222222222222,0.308641975308642,0.530864197530864
"8703","07108022-2013","07","Chiapas","108","Villaflores","022-2","013","67",213.8841,0,3,9,28.7307,16.9308,6.3846,4.6989,0,0.0447761194029851,0.134328358208955,0.17910447761194
"8704","07108022-2015","07","Chiapas","108","Villaflores","022-2","015","44",938.6692,0,22,14,385.0278,181.71,21.3333909090909,12.9792857142857,0,0.5,0.318181818181818,0.818181818181818
"8705","07108023-7001","07","Chiapas","108","Villaflores","023-7","001","7",555.7446,0,6,1,78.52,10.2707,79.3920857142857,10.2707,0,0.857142857142857,0.142857142857143,1
"8706","07108023-7002","07","Chiapas","108","Villaflores","023-7","002","18",1101.7332,0,16,0,0,0,0,0,0,0.888888888888889,0,0.888888888888889
"8707","07108023-7003","07","Chiapas","108","Villaflores","023-7","003","8",1632.3828,0,3,2,56.674,26.7467,204.04785,13.37335,0,0.375,0.25,0.625
"8708","07108023-7004","07","Chiapas","108","Villaflores","023-7","004","40",835.4237,0,16,17,176.6693,83.4672,41.771185,9.022575,0,0.4,0.425,0.825
"8709","07108023-7005","07","Chiapas","108","Villaflores","023-7","005","65",686.6749,0,24,26,197.9394,96.1284,21.1284584615385,8.777136,0,0.369230769230769,0.4,0.769230769230769
"8710","07108023-7006","07","Chiapas","108","Villaflores","023-7","006","23",744.5862,0,16,2,47.5641,22.4474,32.3733130434783,11.2237,0,0.695652173913043,0.0869565217391304,0.782608695652174
"8711","07108023-7007","07","Chiapas","108","Villaflores","023-7","007","4",21.1949,0,0,1,4.5156,2.1311,5.298725,2.1311,0,0,0.25,0.25
"8712","07108023-7008","07","Chiapas","108","Villaflores","023-7","008","196",442.2535,0,63,22,29.2166,13.7884,2.25639540816327,0.626745454545454,0,0.321428571428571,0.112244897959184,0.433673469387755
"8713","07108023-7009","07","Chiapas","108","Villaflores","023-7","009","19",191.1725,0,2,15,141.9953,67.0132,10.0617105263158,4.46754666666667,0,0.105263157894737,0.789473684210526,0.894736842105263
"8714","07108023-7011","07","Chiapas","108","Villaflores","023-7","011","12",47.0695,0,1,8,31.9766,15.0911,3.92245833333333,1.8863875,0,0.0833333333333333,0.666666666666667,0.75
"8715","07108023-7012","07","Chiapas","108","Villaflores","023-7","012","21",104.1891,0,6,9,39.1157,18.4601,4.96138571428571,2.05112222222222,0,0.285714285714286,0.428571428571429,0.714285714285714
"8716","07108023-7014","07","Chiapas","108","Villaflores","023-7","014","33",268.006,0,14,4,97.9805,47.1966,16.2427878787879,44.4766,0,0.424242424242424,0.121212121212121,0.545454545454545
"8717","07108023-7015","07","Chiapas","108","Villaflores","023-7","015","1",32.939,0,0,0,0,0,0,0,0,0,0,0
"8718","07108023-7016","07","Chiapas","108","Villaflores","023-7","016","17",76.789,0,8,0,0,0,0,0,0,0.470588235294118,0,0.470588235294118
"8719","07108024-1001","07","Chiapas","108","Villaflores","024-1","001","122",3582.0891,7,8,105,3052.5629,1281.2389,58.7227721311475,17.6312377777778,0.0573770491803279,0.0655737704918033,0.860655737704918,0.983606557377049
"8720","07108024-1003","07","Chiapas","108","Villaflores","024-1","003","2",1837.5418,0,0,0,0,0,0,0,0,0,0,0
"8721","07108024-1005","07","Chiapas","108","Villaflores","024-1","005","47",446.5911,0,14,24,223.2956,105.3814,9.50193829787234,4.39089166666667,0,0.297872340425532,0.51063829787234,0.808510638297872
"8722","07108024-1006","07","Chiapas","108","Villaflores","024-1","006","1",81.8071,0,0,0,0,0,0,0,0,0,0,0
"8723","07108026-0001","07","Chiapas","108","Villaflores","026-0","001","40",502.9324,0,19,15,157.4368,74.3005,12.57331,4.95336666666667,0,0.475,0.375,0.85
"8724","07108026-0002","07","Chiapas","108","Villaflores","026-0","002","94",806.7136,0,30,36,157.782,0,17.1641191489362,0,0,0.319148936170213,0.382978723404255,0.702127659574468
"8725","07108026-0003","07","Chiapas","108","Villaflores","026-0","003","32",238.5205,0,22,4,12.9641,6.1182,7.453765625,1.52955,0,0.6875,0.125,0.8125
"8726","07108026-0004","07","Chiapas","108","Villaflores","026-0","004","32",785.5986,0,19,9,332.8842,157.1012,24.54995625,17.4556888888889,0,0.59375,0.28125,0.875
"8727","07108026-0006","07","Chiapas","108","Villaflores","026-0","006","125",845.3241,0,33,50,341.2976,0,13.5251856,0,0,0.264,0.4,0.664
"8728","07108026-0007","07","Chiapas","108","Villaflores","026-0","007","23",359.6702,0,5,13,220.4435,104.036,15.6378347826087,8.00276923076923,0,0.217391304347826,0.565217391304348,0.782608695652174
"8729","07108027-5002","07","Chiapas","108","Villaflores","027-5","002","175",2110.2811,0,8,161,1000.045,516.9562,24.1174982857143,8.63780251141553,0,0.0457142857142857,0.92,0.965714285714286
"8730","07108027-5003","07","Chiapas","108","Villaflores","027-5","003","35",791.4305,0,3,32,723.5936,284.7477,67.8369,36.2417,0,0.0857142857142857,0.914285714285714,1
"8731","07108027-5004","07","Chiapas","108","Villaflores","027-5","004","24",292.824,0,0,18,219.618,62.0238,24.402,7.354,0,0,0.75,0.75
"8732","07108027-5006","07","Chiapas","108","Villaflores","027-5","006","1",789.5577,0,0,0,0,0,0,0,0,0,0,0
"8733","07108027-5007","07","Chiapas","108","Villaflores","027-5","007","12",1633.6194,0,2,5,458.6398,168.0411,272.2699,55.931625,0,0.166666666666667,0.416666666666667,0.583333333333333
"8734","07108027-5008","07","Chiapas","108","Villaflores","027-5","008","9",1199.2438,0,3,1,160.3811,75.6902,133.249311111111,75.6902,0,0.333333333333333,0.111111111111111,0.444444444444444
"8735","07108027-5010","07","Chiapas","108","Villaflores","027-5","010","4",317.3813,0,0,4,317.3813,149.7849,79.345325,37.446225,0,0,1,1
"8736","07108027-5014","07","Chiapas","108","Villaflores","027-5","014","201",2010.0735,0,57,83,716.6467,338.2138,10.0003656716418,4.07486506024096,0,0.283582089552239,0.412935323383085,0.696517412935323
"8737","07108027-5015","07","Chiapas","108","Villaflores","027-5","015","6",370.2569,0,3,2,98.8478,46.6503,61.7094833333333,23.32515,0,0.5,0.333333333333333,0.833333333333333
"8738","07108027-5016","07","Chiapas","108","Villaflores","027-5","016","2",978.4456,0,1,1,25.6128,12.0877,489.2228,12.0877,0,0.5,0.5,1
"8739","07108027-5018","07","Chiapas","108","Villaflores","027-5","018","5",244.3531,0,3,2,128.5333,60.66,48.87062,30.33,0,0.6,0.4,1
"8740","07108027-5019","07","Chiapas","108","Villaflores","027-5","019","9",1115.9348,0,4,5,416.4092,196.5201,123.992755555556,39.30402,0,0.444444444444444,0.555555555555556,1
"8741","07108027-5020","07","Chiapas","108","Villaflores","027-5","020","26",898.738,0,0,26,898.738,117.5584,34.5668461538462,4.52147692307692,0,0,1,1
"8742","07108027-5021","07","Chiapas","108","Villaflores","027-5","021","15",128.724,0,0,15,128.724,19.765,17.1632,5.1725,0,0,1,1
"8743","07109002-2001","07","Chiapas","109","Yajalón","002-2","001","32",94.116,0,0,32,94.116,59.6399,5.88225,3.42984285714286,0,0,1,1
"8744","07109002-2002","07","Chiapas","109","Yajalón","002-2","002","36",301.9221,0,2,34,100.7496,51.8326,8.386725,1.52448823529412,0,0.0555555555555556,0.944444444444444,1
"8745","07109002-2003","07","Chiapas","109","Yajalón","002-2","003","44",478.7459,0,0,43,468.0119,282.0909,32.6417659090909,33.3320861471861,0,0,0.977272727272727,0.977272727272727
"8746","07109002-2004","07","Chiapas","109","Yajalón","002-2","004","1906",1337.1249,0,0,1724,1089.9134,673.715,2.80613830010493,2.06952430544208,0,0,0.904512067156348,0.904512067156348
"8747","07109002-2005","07","Chiapas","109","Yajalón","002-2","005","46",565.0655,0,0,39,436.1497,294.2164,36.852097826087,15.9546181818182,0,0,0.847826086956522,0.847826086956522
"8748","07109002-2006","07","Chiapas","109","Yajalón","002-2","006","204",1390.012,0,0,168,1127.9788,674.4593,20.4413529411765,14.3576955301455,0,0,0.823529411764706,0.823529411764706
"8749","07109002-2007","07","Chiapas","109","Yajalón","002-2","007","22",827.6265,0,0,21,794.913,449.1429,75.2387727272727,47.66727,0,0,0.954545454545455,0.954545454545455
"8750","07109002-2008","07","Chiapas","109","Yajalón","002-2","008","6",250.593,0,0,1,40.6672,20.922,41.7655,20.922,0,0,0.166666666666667,0.166666666666667
"8751","07109002-2009","07","Chiapas","109","Yajalón","002-2","009","133",2641.0081,0,10,89,1594.3739,0,139.000426315789,0,0,0.075187969924812,0.669172932330827,0.744360902255639
"8752","07109002-2010","07","Chiapas","109","Yajalón","002-2","010","19",490.4337,0,0,18,464.6214,259.3525,77.4369,56.265,0,0,0.947368421052632,0.947368421052632
"8753","07109002-2011","07","Chiapas","109","Yajalón","002-2","011","39",502.866,0,0,35,451.29,257.2803,38.682,25.5561,0,0,0.897435897435897,0.897435897435897
"8754","07109002-2012","07","Chiapas","109","Yajalón","002-2","012","48",733.2938,0,6,36,285.1696,150.9035,45.8308625,13.7331333333333,0,0.125,0.75,0.875
"8755","07109002-2013","07","Chiapas","109","Yajalón","002-2","013","66",634.3762,0,3,58,549.7347,309.0906,28.8352818181818,16.3795445945946,0,0.0454545454545455,0.878787878787879,0.924242424242424
"8756","07109002-2014","07","Chiapas","109","Yajalón","002-2","014","12",2.8992,0,0,12,2.8992,2.4947,0.4832,0.4023,0,0,1,1
"8757","07109002-2016","07","Chiapas","109","Yajalón","002-2","016","17",428.689,0,0,17,428.689,310.529,50.434,41.994,0,0,1,1
"8758","07109002-2017","07","Chiapas","109","Yajalón","002-2","017","145",103.7893,0,0,139,95.9309,61.8975,2.14736482758621,6.51725143407534,0,0,0.958620689655172,0.958620689655172
"8759","07109002-2018","07","Chiapas","109","Yajalón","002-2","018","43",184.1002,0,0,43,184.1002,94.7118,4.2814,2.2026,0,0,1,1
"8760","07109003-7001","07","Chiapas","109","Yajalón","003-7","001","6",909.3612,0,2,4,726.0364,549.78,151.5602,137.445,0,0.333333333333333,0.666666666666667,1
"8761","07109003-7002","07","Chiapas","109","Yajalón","003-7","002","71",492.7627,0,6,64,227.4302,145.9725,13.8806394366197,4.18623074074074,0,0.0845070422535211,0.901408450704225,0.985915492957746
"8762","07109003-7003","07","Chiapas","109","Yajalón","003-7","003","13",54.9429,0,0,1,0.1927,0.1282,4.22637692307692,0.1282,0,0,0.0769230769230769,0.0769230769230769
"8763","07109003-7004","07","Chiapas","109","Yajalón","003-7","004","106",523.7551,0,6,95,483.7459,277.0461,9.88217169811321,13.2681816135084,0,0.0566037735849057,0.89622641509434,0.952830188679245
"8764","07109003-7005","07","Chiapas","109","Yajalón","003-7","005","24",41.3701,0,0,21,31.9895,21.2829,1.72375416666667,1.01347142857143,0,0,0.875,0.875
"8765","07109003-7006","07","Chiapas","109","Yajalón","003-7","006","18",99.1726,0,0,14,79.1671,52.6704,5.50958888888889,3.76217142857143,0,0,0.777777777777778,0.777777777777778
"8766","07109003-7007","07","Chiapas","109","Yajalón","003-7","007","52",68.2205,0,0,33,53.5638,29.9648,2.62386538461538,1.84479545454545,0,0,0.634615384615385,0.634615384615385
"8767","07109003-7008","07","Chiapas","109","Yajalón","003-7","008","40",66.7447,0,0,30,33.3031,20.0112,3.337235,1.30956199095023,0,0,0.75,0.75
"8768","07109003-7010","07","Chiapas","109","Yajalón","003-7","010","9",642.277,0,0,9,642.277,330.4318,71.3641111111111,36.7146444444444,0,0,1,1
